  Project ID: 4398, Rank: 0
  Project ID: 4525, Rank: 1
  Project ID: 4506, Rank: 2
  Project ID: 4479, Rank: 3
  Project ID: 4401, Rank: 4

Student ID: 7793
  Project ID: 4403, Rank: 0
  Project ID: 4467, Rank: 1
  Project ID: 4378, Rank: 2
  Project ID: 4581, Rank: 3
  Project ID: 4443, Rank: 4
  Project ID: 4468, Rank: 5
  Project ID: 4546, Rank: 6
  Project ID: 4544, Rank: 7
  Project ID: 4411, Rank: 8

Student ID: 7797
  Project ID: 4545, Rank: 0
  Project ID: 4582, Rank: 1
  Project ID: 4500, Rank: 2
  Project ID: 4505, Rank: 3
  Project ID: 4481, Rank: 4

Student ID: 7801
  Project ID: 4513, Rank: 0
  Project ID: 4487, Rank: 1
  Project ID: 4467, Rank: 2
  Project ID: 4401, Rank: 3
  Project ID: 4459, Rank: 4
  Project ID: 4581, Rank: 5
  Project ID: 4469, Rank: 6
  Project ID: 4386, Rank: 7
  Project ID: 4468, Rank: 8

Student ID: 7804
  Project ID: 4459, Rank: 0
  Project ID: 4469, Rank: 1
  Project ID: 4472, Rank: 2
  Project ID: 4540, Rank: 3
  Project ID: 4466, Rank: 4
  Project ID: 4493, Rank: 5
  Project ID: 4465, Rank: 6

Student ID: 7808
  Project ID: 4481, Rank: 0
  Project ID: 4378, Rank: 1
  Project ID: 4507, Rank: 2
  Project ID: 4484, Rank: 3
  Project ID: 4479, Rank: 4
  Project ID: 4388, Rank: 5
  Project ID: 4444, Rank: 6
  Project ID: 4459, Rank: 7
  Project ID: 4561, Rank: 8
  Project ID: 4460, Rank: 9
  Project ID: 4414, Rank: 10
  Project ID: 4467, Rank: 11
  Project ID: 4392, Rank: 12

Student ID: 7812
  Project ID: 4458, Rank: 0
  Project ID: 4485, Rank: 1
  Project ID: 4571, Rank: 2
  Project ID: 4445, Rank: 3
  Project ID: 4469, Rank: 4
  Project ID: 4493, Rank: 5
  Project ID: 4459, Rank: 6
  Project ID: 4446, Rank: 7
  Project ID: 4527, Rank: 8
  Project ID: 4507, Rank: 9
  Project ID: 4526, Rank: 10
  Project ID: 4568, Rank: 11
  Project ID: 4576, Rank: 12

Student ID: 7819
  Project ID: 4498, Rank: 0
  Project ID: 4477, Rank: 1
  Project ID: 4497, Rank: 2
  Project ID: 4471, Rank: 3
  Project ID: 4444, Rank: 4
  Project ID: 4447, Rank: 5
  Project ID: 4445, Rank: 6
  Project ID: 4567, Rank: 7
  Project ID: 4513, Rank: 8
  Project ID: 4478, Rank: 9
  Project ID: 4571, Rank: 10

Student ID: 7823
  Project ID: 4469, Rank: 0
  Project ID: 4480, Rank: 1
  Project ID: 4479, Rank: 2
  Project ID: 4474, Rank: 3
  Project ID: 4546, Rank: 4

Student ID: 7827
  Project ID: 4455, Rank: 0
  Project ID: 4509, Rank: 1
  Project ID: 4549, Rank: 2
  Project ID: 4462, Rank: 3
  Project ID: 4512, Rank: 4
  Project ID: 4612, Rank: 5

Student ID: 7830
  Project ID: 4556, Rank: 0
  Project ID: 4364, Rank: 1
  Project ID: 4386, Rank: 2
  Project ID: 4497, Rank: 3
  Project ID: 4370, Rank: 4
  Project ID: 4498, Rank: 5
  Project ID: 4494, Rank: 6

Student ID: 7833
  Project ID: 4427, Rank: 0
  Project ID: 4442, Rank: 1
  Project ID: 4448, Rank: 2
  Project ID: 4382, Rank: 3
  Project ID: 4552, Rank: 4

Student ID: 7836
  Project ID: 4524, Rank: 0
  Project ID: 4582, Rank: 1
  Project ID: 4468, Rank: 2
  Project ID: 4486, Rank: 3
  Project ID: 4467, Rank: 4

Student ID: 7842
  Project ID: 4443, Rank: 0
  Project ID: 4540, Rank: 1
  Project ID: 4533, Rank: 2
  Project ID: 4467, Rank: 3
  Project ID: 4513, Rank: 4
  Project ID: 4526, Rank: 5
  Project ID: 4577, Rank: 6
  Project ID: 4468, Rank: 7
  Project ID: 4536, Rank: 8
  Project ID: 4535, Rank: 9
  Project ID: 4389, Rank: 10
  Project ID: 4527, Rank: 11

Student ID: 7846
  Project ID: 4388, Rank: 0
  Project ID: 4545, Rank: 1
  Project ID: 4543, Rank: 2
  Project ID: 4490, Rank: 3
  Project ID: 4581, Rank: 4
  Project ID: 4505, Rank: 5
  Project ID: 4377, Rank: 6
  Project ID: 4524, Rank: 7
  Project ID: 4523, Rank: 8

Student ID: 7854
  Project ID: 4525, Rank: 0
  Project ID: 4459, Rank: 1
  Project ID: 4469, Rank: 2
  Project ID: 4496, Rank: 3
  Project ID: 4488, Rank: 4
  Project ID: 4451, Rank: 5
  Project ID: 4506, Rank: 6
  Project ID: 4475, Rank: 7
  Project ID: 4480, Rank: 8
  Project ID: 4507, Rank: 9

Student ID: 7862
  Project ID: 4365, Rank: 0
  Project ID: 4513, Rank: 1
  Project ID: 4444, Rank: 2
  Project ID: 4561, Rank: 3
  Project ID: 4605, Rank: 4
  Project ID: 4478, Rank: 5

Student ID: 7863
  Project ID: 4540, Rank: 0
  Project ID: 4468, Rank: 1
  Project ID: 4582, Rank: 2
  Project ID: 4546, Rank: 3
  Project ID: 4402, Rank: 4
  Project ID: 4466, Rank: 5
  Project ID: 4544, Rank: 6

Student ID: 7867
  Project ID: 4594, Rank: 0
  Project ID: 4432, Rank: 1
  Project ID: 4530, Rank: 2
  Project ID: 4436, Rank: 3
  Project ID: 4403, Rank: 4
  Project ID: 4476, Rank: 5
  Project ID: 4513, Rank: 6
  Project ID: 4364, Rank: 7
  Project ID: 4544, Rank: 8

Student ID: 7870
  Project ID: 4499, Rank: 0
  Project ID: 4513, Rank: 1
  Project ID: 4448, Rank: 2
  Project ID: 4582, Rank: 3
  Project ID: 4468, Rank: 4
  Project ID: 4527, Rank: 5
  Project ID: 4540, Rank: 6
  Project ID: 4442, Rank: 7
  Project ID: 4474, Rank: 8
  Project ID: 4544, Rank: 9
  Project ID: 4516, Rank: 10

Student ID: 7874
  Project ID: 4552, Rank: 0
  Project ID: 4519, Rank: 1
  Project ID: 4534, Rank: 2
  Project ID: 4427, Rank: 3
  Project ID: 4516, Rank: 4
  Project ID: 4414, Rank: 5
  Project ID: 4382, Rank: 6

Student ID: 7875
  Project ID: 4494, Rank: 0
  Project ID: 4371, Rank: 1
  Project ID: 4552, Rank: 2
  Project ID: 4410, Rank: 3
  Project ID: 4540, Rank: 4
  Project ID: 4473, Rank: 5

Student ID: 7880
  Project ID: 4589, Rank: 0
  Project ID: 4467, Rank: 1
  Project ID: 4360, Rank: 2
  Project ID: 4398, Rank: 3
  Project ID: 4472, Rank: 4
  Project ID: 4389, Rank: 5

Student ID: 7882
  Project ID: 4398, Rank: 0
  Project ID: 4401, Rank: 1
  Project ID: 4518, Rank: 2
  Project ID: 4361, Rank: 3
  Project ID: 4481, Rank: 4
  Project ID: 4439, Rank: 5

Student ID: 7883
  Project ID: 4460, Rank: 0
  Project ID: 4525, Rank: 1
  Project ID: 4398, Rank: 2
  Project ID: 4505, Rank: 3
  Project ID: 4410, Rank: 4
  Project ID: 4408, Rank: 5
  Project ID: 4451, Rank: 6
  Project ID: 4400, Rank: 7

Student ID: 7888
  Project ID: 4549, Rank: 0
  Project ID: 4448, Rank: 1
  Project ID: 4513, Rank: 2
  Project ID: 4468, Rank: 3
  Project ID: 4467, Rank: 4
  Project ID: 4449, Rank: 5
  Project ID: 4543, Rank: 6
  Project ID: 4524, Rank: 7
  Project ID: 4582, Rank: 8
  Project ID: 4444, Rank: 9
  Project ID: 4466, Rank: 10
  Project ID: 4487, Rank: 11
  Project ID: 4527, Rank: 12

Student ID: 7891
  Project ID: 4565, Rank: 0
  Project ID: 4544, Rank: 1
  Project ID: 4468, Rank: 2
  Project ID: 4402, Rank: 3
  Project ID: 4567, Rank: 4
  Project ID: 4445, Rank: 5
  Project ID: 4403, Rank: 6
  Project ID: 4443, Rank: 7
  Project ID: 4546, Rank: 8

Student ID: 7895
  Project ID: 4513, Rank: 0
  Project ID: 4477, Rank: 1
  Project ID: 4476, Rank: 2
  Project ID: 4471, Rank: 3
  Project ID: 4468, Rank: 4
  Project ID: 4584, Rank: 5
  Project ID: 4474, Rank: 6
  Project ID: 4434, Rank: 7
  Project ID: 4524, Rank: 8
  Project ID: 4394, Rank: 9
  Project ID: 4544, Rank: 10
  Project ID: 4571, Rank: 11

Student ID: 7898
  Project ID: 4386, Rank: 0
  Project ID: 4370, Rank: 1
  Project ID: 4446, Rank: 2
  Project ID: 4573, Rank: 3
  Project ID: 4389, Rank: 4
  Project ID: 4474, Rank: 5
  Project ID: 4576, Rank: 6

Student ID: 7907
  Project ID: 4593, Rank: 0
  Project ID: 4410, Rank: 1
  Project ID: 4369, Rank: 2
  Project ID: 4453, Rank: 3
  Project ID: 4603, Rank: 4
  Project ID: 4602, Rank: 5
  Project ID: 4421, Rank: 6
  Project ID: 4417, Rank: 7

Student ID: 7910
  Project ID: 4485, Rank: 0
  Project ID: 4438, Rank: 1
  Project ID: 4390, Rank: 2
  Project ID: 4605, Rank: 3
  Project ID: 4555, Rank: 4

Student ID: 7913
  Project ID: 4540, Rank: 0
  Project ID: 4366, Rank: 1
  Project ID: 4446, Rank: 2
  Project ID: 4411, Rank: 3
  Project ID: 4553, Rank: 4
  Project ID: 4389, Rank: 5
  Project ID: 4378, Rank: 6

Student ID: 7925
  Project ID: 4605, Rank: 0
  Project ID: 4506, Rank: 1
  Project ID: 4507, Rank: 2
  Project ID: 4469, Rank: 3
  Project ID: 4481, Rank: 4

Student ID: 7932
  Project ID: 4548, Rank: 0
  Project ID: 4612, Rank: 1
  Project ID: 4426, Rank: 2
  Project ID: 4455, Rank: 3
  Project ID: 4478, Rank: 4
  Project ID: 4543, Rank: 5

Student ID: 7935
  Project ID: 4562, Rank: 0
  Project ID: 4398, Rank: 1
  Project ID: 4456, Rank: 2
  Project ID: 4410, Rank: 3
  Project ID: 4451, Rank: 4
  Project ID: 4438, Rank: 5
  Project ID: 4369, Rank: 6
  Project ID: 4401, Rank: 7
  Project ID: 4516, Rank: 8
  Project ID: 4442, Rank: 9
  Project ID: 4388, Rank: 10

Student ID: 7936
  Project ID: 4557, Rank: 0
  Project ID: 4366, Rank: 1
  Project ID: 4368, Rank: 2
  Project ID: 4455, Rank: 3
  Project ID: 4612, Rank: 4

Student ID: 7948
  Project ID: 4448, Rank: 0
  Project ID: 4509, Rank: 1
  Project ID: 4478, Rank: 2
  Project ID: 4403, Rank: 3
  Project ID: 4498, Rank: 4
  Project ID: 4527, Rank: 5
  Project ID: 4526, Rank: 6

Student ID: 7951
  Project ID: 4515, Rank: 0
  Project ID: 4605, Rank: 1
  Project ID: 4461, Rank: 2
  Project ID: 4405, Rank: 3
  Project ID: 4606, Rank: 4
  Project ID: 4534, Rank: 5
  Project ID: 4413, Rank: 6
  Project ID: 4553, Rank: 7
  Project ID: 4439, Rank: 8
  Project ID: 4365, Rank: 9
  Project ID: 4427, Rank: 10
  Project ID: 4419, Rank: 11
  Project ID: 4421, Rank: 12
  Project ID: 4420, Rank: 13
  Project ID: 4417, Rank: 14
  Project ID: 4497, Rank: 15
  Project ID: 4542, Rank: 16

Student ID: 7955
  Project ID: 4366, Rank: 0
  Project ID: 4427, Rank: 1
  Project ID: 4513, Rank: 2
  Project ID: 4369, Rank: 3
  Project ID: 4553, Rank: 4
  Project ID: 4530, Rank: 5
  Project ID: 4606, Rank: 6
  Project ID: 4554, Rank: 7
  Project ID: 4533, Rank: 8
  Project ID: 4549, Rank: 9
  Project ID: 4421, Rank: 10
  Project ID: 4547, Rank: 11
  Project ID: 4468, Rank: 12
  Project ID: 4546, Rank: 13
  Project ID: 4544, Rank: 14

Student ID: 7959
  Project ID: 4592, Rank: 0
  Project ID: 4448, Rank: 1
  Project ID: 4545, Rank: 2
  Project ID: 4442, Rank: 3
  Project ID: 4517, Rank: 4
  Project ID: 4533, Rank: 5
  Project ID: 4455, Rank: 6
  Project ID: 4513, Rank: 7
  Project ID: 4578, Rank: 8
  Project ID: 4516, Rank: 9
  Project ID: 4443, Rank: 10
  Project ID: 4580, Rank: 11

Student ID: 7963
  Project ID: 4583, Rank: 0
  Project ID: 4533, Rank: 1
  Project ID: 4478, Rank: 2
  Project ID: 4561, Rank: 3
  Project ID: 4445, Rank: 4

Student ID: 7966
  Project ID: 4412, Rank: 0
  Project ID: 4498, Rank: 1
  Project ID: 4395, Rank: 2
  Project ID: 4562, Rank: 3
  Project ID: 4403, Rank: 4
  Project ID: 4402, Rank: 5
  Project ID: 4474, Rank: 6
  Project ID: 4477, Rank: 7

Student ID: 7969
  Project ID: 4484, Rank: 0
  Project ID: 4469, Rank: 1
  Project ID: 4525, Rank: 2
  Project ID: 4388, Rank: 3
  Project ID: 4398, Rank: 4
  Project ID: 4379, Rank: 5
  Project ID: 4530, Rank: 6
  Project ID: 4431, Rank: 7
  Project ID: 4481, Rank: 8
  Project ID: 4480, Rank: 9
  Project ID: 4574, Rank: 10

Student ID: 7973
  Project ID: 4477, Rank: 0
  Project ID: 4436, Rank: 1
  Project ID: 4403, Rank: 2
  Project ID: 4539, Rank: 3
  Project ID: 4402, Rank: 4
  Project ID: 4569, Rank: 5
  Project ID: 4444, Rank: 6
  Project ID: 4447, Rank: 7
  Project ID: 4433, Rank: 8
  Project ID: 4567, Rank: 9
  Project ID: 4540, Rank: 10
  Project ID: 4391, Rank: 11
  Project ID: 4478, Rank: 12
  Project ID: 4471, Rank: 13
  Project ID: 4527, Rank: 14
  Project ID: 4474, Rank: 15
  Project ID: 4365, Rank: 16
  Project ID: 4513, Rank: 17
  Project ID: 4568, Rank: 18
  Project ID: 4530, Rank: 19
  Project ID: 4526, Rank: 20
  Project ID: 4547, Rank: 21
  Project ID: 4563, Rank: 22

Student ID: 7976
  Project ID: 4451, Rank: 0
  Project ID: 4420, Rank: 1
  Project ID: 4472, Rank: 2
  Project ID: 4416, Rank: 3
  Project ID: 4475, Rank: 4
  Project ID: 4509, Rank: 5
  Project ID: 4606, Rank: 6
  Project ID: 4415, Rank: 7
  Project ID: 4377, Rank: 8
  Project ID: 4378, Rank: 9
  Project ID: 4386, Rank: 10
  Project ID: 4366, Rank: 11
  Project ID: 4530, Rank: 12

Student ID: 7980
  Project ID: 4468, Rank: 0
  Project ID: 4474, Rank: 1
  Project ID: 4527, Rank: 2
  Project ID: 4444, Rank: 3
  Project ID: 4467, Rank: 4
  Project ID: 4403, Rank: 5
  Project ID: 4571, Rank: 6
  Project ID: 4498, Rank: 7
  Project ID: 4458, Rank: 8
  Project ID: 4445, Rank: 9
  Project ID: 4443, Rank: 10
  Project ID: 4447, Rank: 11
  Project ID: 4434, Rank: 12
  Project ID: 4582, Rank: 13
  Project ID: 4377, Rank: 14
  Project ID: 4466, Rank: 15
  Project ID: 4499, Rank: 16
  Project ID: 4501, Rank: 17
  Project ID: 4540, Rank: 18
  Project ID: 4402, Rank: 19

Student ID: 7983
  Project ID: 4573, Rank: 0
  Project ID: 4576, Rank: 1
  Project ID: 4436, Rank: 2
  Project ID: 4447, Rank: 3
  Project ID: 4446, Rank: 4
  Project ID: 4433, Rank: 5
  Project ID: 4497, Rank: 6

Student ID: 7987
  Project ID: 4488, Rank: 0
  Project ID: 4456, Rank: 1
  Project ID: 4496, Rank: 2
  Project ID: 4392, Rank: 3
  Project ID: 4485, Rank: 4
  Project ID: 4571, Rank: 5
  Project ID: 4457, Rank: 6
  Project ID: 4391, Rank: 7

Student ID: 7989
  Project ID: 4586, Rank: 0
  Project ID: 4403, Rank: 1
  Project ID: 4479, Rank: 2
  Project ID: 4378, Rank: 3
  Project ID: 4379, Rank: 4

Student ID: 7990
  Project ID: 4549, Rank: 0
  Project ID: 4403, Rank: 1
  Project ID: 4377, Rank: 2
  Project ID: 4573, Rank: 3
  Project ID: 4455, Rank: 4
  Project ID: 4417, Rank: 5
  Project ID: 4363, Rank: 6

Student ID: 7994
  Project ID: 4526, Rank: 0
  Project ID: 4527, Rank: 1
  Project ID: 4485, Rank: 2
  Project ID: 4458, Rank: 3
  Project ID: 4571, Rank: 4
  Project ID: 4474, Rank: 5
  Project ID: 4403, Rank: 6

Student ID: 7997
  Project ID: 4387, Rank: 0
  Project ID: 4368, Rank: 1
  Project ID: 4366, Rank: 2
  Project ID: 4463, Rank: 3
  Project ID: 4523, Rank: 4
  Project ID: 4580, Rank: 5
  Project ID: 4369, Rank: 6
  Project ID: 4462, Rank: 7
  Project ID: 4361, Rank: 8
  Project ID: 4487, Rank: 9
  Project ID: 4420, Rank: 10

Student ID: 8001
  Project ID: 4386, Rank: 0
  Project ID: 4370, Rank: 1
  Project ID: 4497, Rank: 2
  Project ID: 4445, Rank: 3
  Project ID: 4471, Rank: 4
  Project ID: 4364, Rank: 5
  Project ID: 4513, Rank: 6

Student ID: 8005
  Project ID: 4456, Rank: 0
  Project ID: 4461, Rank: 1
  Project ID: 4457, Rank: 2
  Project ID: 4396, Rank: 3
  Project ID: 4431, Rank: 4
  Project ID: 4408, Rank: 5
  Project ID: 4534, Rank: 6
  Project ID: 4567, Rank: 7
  Project ID: 4388, Rank: 8
  Project ID: 4569, Rank: 9

Student ID: 8008
  Project ID: 4573, Rank: 0
  Project ID: 4497, Rank: 1
  Project ID: 4458, Rank: 2
  Project ID: 4434, Rank: 3
  Project ID: 4395, Rank: 4
  Project ID: 4553, Rank: 5
  Project ID: 4498, Rank: 6
  Project ID: 4370, Rank: 7
  Project ID: 4546, Rank: 8
  Project ID: 4544, Rank: 9
  Project ID: 4386, Rank: 10
  Project ID: 4487, Rank: 11
  Project ID: 4584, Rank: 12

Student ID: 8011
  Project ID: 4368, Rank: 0
  Project ID: 4366, Rank: 1
  Project ID: 4543, Rank: 2
  Project ID: 4478, Rank: 3

Student ID: 8014
  Project ID: 4513, Rank: 0
  Project ID: 4571, Rank: 1
  Project ID: 4527, Rank: 2
  Project ID: 4474, Rank: 3
  Project ID: 4458, Rank: 4
  Project ID: 4526, Rank: 5
  Project ID: 4487, Rank: 6
  Project ID: 4536, Rank: 7

Student ID: 8017
  Project ID: 4487, Rank: 0
  Project ID: 4505, Rank: 1
  Project ID: 4544, Rank: 2
  Project ID: 4540, Rank: 3
  Project ID: 4444, Rank: 4
  Project ID: 4581, Rank: 5
  Project ID: 4466, Rank: 6

Student ID: 8020
  Project ID: 4551, Rank: 0
  Project ID: 4553, Rank: 1
  Project ID: 4452, Rank: 2
  Project ID: 4473, Rank: 3
  Project ID: 4421, Rank: 4
  Project ID: 4415, Rank: 5
  Project ID: 4441, Rank: 6
  Project ID: 4605, Rank: 7
  Project ID: 4580, Rank: 8

Student ID: 8022
  Project ID: 4579, Rank: 0
  Project ID: 4433, Rank: 1
  Project ID: 4480, Rank: 2
  Project ID: 4477, Rank: 3
  Project ID: 4487, Rank: 4

Student ID: 8025
  Project ID: 4371, Rank: 0
  Project ID: 4470, Rank: 1
  Project ID: 4473, Rank: 2
  Project ID: 4366, Rank: 3
  Project ID: 4369, Rank: 4
  Project ID: 4416, Rank: 5
  Project ID: 4549, Rank: 6
  Project ID: 4520, Rank: 7
  Project ID: 4580, Rank: 8
  Project ID: 4417, Rank: 9

Student ID: 8029
  Project ID: 4445, Rank: 0
  Project ID: 4446, Rank: 1
  Project ID: 4444, Rank: 2
  Project ID: 4448, Rank: 3
  Project ID: 4605, Rank: 4
  Project ID: 4390, Rank: 5
  Project ID: 4393, Rank: 6
  Project ID: 4478, Rank: 7

Student ID: 8033
  Project ID: 4514, Rank: 0
  Project ID: 4530, Rank: 1
  Project ID: 4415, Rank: 2
  Project ID: 4542, Rank: 3
  Project ID: 4547, Rank: 4

Student ID: 8036
  Project ID: 4444, Rank: 0
  Project ID: 4497, Rank: 1
  Project ID: 4507, Rank: 2
  Project ID: 4568, Rank: 3
  Project ID: 4443, Rank: 4
  Project ID: 4569, Rank: 5
  Project ID: 4400, Rank: 6
  Project ID: 4386, Rank: 7

Student ID: 8039
  Project ID: 4607, Rank: 0
  Project ID: 4584, Rank: 1
  Project ID: 4378, Rank: 2
  Project ID: 4458, Rank: 3
  Project ID: 4438, Rank: 4
  Project ID: 4467, Rank: 5
  Project ID: 4474, Rank: 6
  Project ID: 4498, Rank: 7
  Project ID: 4477, Rank: 8
  Project ID: 4400, Rank: 9

Student ID: 8043
  Project ID: 4498, Rank: 0
  Project ID: 4513, Rank: 1
  Project ID: 4535, Rank: 2
  Project ID: 4527, Rank: 3
  Project ID: 4545, Rank: 4

Student ID: 8047
  Project ID: 4447, Rank: 0
  Project ID: 4524, Rank: 1
  Project ID: 4561, Rank: 2
  Project ID: 4581, Rank: 3
  Project ID: 4606, Rank: 4
  Project ID: 4500, Rank: 5
  Project ID: 4379, Rank: 6
  Project ID: 4365, Rank: 7
  Project ID: 4434, Rank: 8

Student ID: 8063
  Project ID: 4403, Rank: 0
  Project ID: 4402, Rank: 1
  Project ID: 4411, Rank: 2
  Project ID: 4378, Rank: 3
  Project ID: 4474, Rank: 4
  Project ID: 4582, Rank: 5
  Project ID: 4468, Rank: 6
  Project ID: 4466, Rank: 7
  Project ID: 4595, Rank: 8
  Project ID: 4438, Rank: 9
  Project ID: 4577, Rank: 10
  Project ID: 4487, Rank: 11

Student ID: 8066
  Project ID: 4426, Rank: 0
  Project ID: 4361, Rank: 1
  Project ID: 4500, Rank: 2
  Project ID: 4555, Rank: 3
  Project ID: 4510, Rank: 4

Student ID: 8069
  Project ID: 4477, Rank: 0
  Project ID: 4403, Rank: 1
  Project ID: 4444, Rank: 2
  Project ID: 4378, Rank: 3
  Project ID: 4445, Rank: 4
  Project ID: 4446, Rank: 5
  Project ID: 4400, Rank: 6
  Project ID: 4471, Rank: 7
  Project ID: 4468, Rank: 8
  Project ID: 4438, Rank: 9
  Project ID: 4520, Rank: 10
  Project ID: 4567, Rank: 11

Student ID: 8070
  Project ID: 4608, Rank: 0
  Project ID: 4498, Rank: 1
  Project ID: 4465, Rank: 2
  Project ID: 4504, Rank: 3
  Project ID: 4393, Rank: 4
  Project ID: 4573, Rank: 5
  Project ID: 4493, Rank: 6

Student ID: 8082
  Project ID: 4401, Rank: 0
  Project ID: 4481, Rank: 1
  Project ID: 4480, Rank: 2
  Project ID: 4378, Rank: 3
  Project ID: 4589, Rank: 4

Student ID: 8084
  Project ID: 4462, Rank: 0
  Project ID: 4464, Rank: 1
  Project ID: 4578, Rank: 2
  Project ID: 4507, Rank: 3
  Project ID: 4377, Rank: 4
  Project ID: 4483, Rank: 5
  Project ID: 4406, Rank: 6

Student ID: 8085
  Project ID: 4418, Rank: 0
  Project ID: 4413, Rank: 1
  Project ID: 4485, Rank: 2
  Project ID: 4561, Rank: 3
  Project ID: 4501, Rank: 4
  Project ID: 4577, Rank: 5
  Project ID: 4425, Rank: 6

Student ID: 8089
  Project ID: 4457, Rank: 0
  Project ID: 4458, Rank: 1
  Project ID: 4444, Rank: 2
  Project ID: 4468, Rank: 3
  Project ID: 4499, Rank: 4

Student ID: 8091
  Project ID: 4479, Rank: 0
  Project ID: 4525, Rank: 1
  Project ID: 4582, Rank: 2
  Project ID: 4411, Rank: 3
  Project ID: 4467, Rank: 4

Student ID: 8094
  Project ID: 4553, Rank: 0
  Project ID: 4554, Rank: 1
  Project ID: 4568, Rank: 2
  Project ID: 4447, Rank: 3
  Project ID: 4457, Rank: 4
  Project ID: 4411, Rank: 5
  Project ID: 4526, Rank: 6

Student ID: 8097
  Project ID: 4452, Rank: 0
  Project ID: 4451, Rank: 1
  Project ID: 4377, Rank: 2
  Project ID: 4483, Rank: 3

Student ID: 8100
  Project ID: 4439, Rank: 0
  Project ID: 4389, Rank: 1
  Project ID: 4460, Rank: 2

Student ID: 8103
  Project ID: 4513, Rank: 0
  Project ID: 4413, Rank: 1
  Project ID: 4544, Rank: 2
  Project ID: 4403, Rank: 3
  Project ID: 4546, Rank: 4
  Project ID: 4481, Rank: 5
  Project ID: 4530, Rank: 6
  Project ID: 4360, Rank: 7

Student ID: 8106
  Project ID: 4479, Rank: 0
  Project ID: 4506, Rank: 1
  Project ID: 4484, Rank: 2
  Project ID: 4365, Rank: 3
  Project ID: 4401, Rank: 4
  Project ID: 4460, Rank: 5
  Project ID: 4438, Rank: 6
  Project ID: 4507, Rank: 7
  Project ID: 4379, Rank: 8

Student ID: 8109
  Project ID: 4569, Rank: 0
  Project ID: 4388, Rank: 1
  Project ID: 4568, Rank: 2
  Project ID: 4509, Rank: 3
  Project ID: 4401, Rank: 4
  Project ID: 4382, Rank: 5
  Project ID: 4534, Rank: 6
  Project ID: 4361, Rank: 7
  Project ID: 4431, Rank: 8

Student ID: 8112
  Project ID: 4419, Rank: 0
  Project ID: 4418, Rank: 1
  Project ID: 4555, Rank: 2
  Project ID: 4413, Rank: 3
  Project ID: 4461, Rank: 4
  Project ID: 4378, Rank: 5
  Project ID: 4500, Rank: 6

Student ID: 8115
  Project ID: 4410, Rank: 0
  Project ID: 4365, Rank: 1
  Project ID: 4421, Rank: 2
  Project ID: 4561, Rank: 3
  Project ID: 4381, Rank: 4
  Project ID: 4427, Rank: 5
  Project ID: 4426, Rank: 6
  Project ID: 4466, Rank: 7

Student ID: 8118
  Project ID: 4545, Rank: 0
  Project ID: 4517, Rank: 1
  Project ID: 4524, Rank: 2
  Project ID: 4518, Rank: 3
  Project ID: 4418, Rank: 4

Student ID: 8121
  Project ID: 4469, Rank: 0
  Project ID: 4459, Rank: 1
  Project ID: 4475, Rank: 2
  Project ID: 4488, Rank: 3
  Project ID: 4468, Rank: 4
  Project ID: 4467, Rank: 5
  Project ID: 4496, Rank: 6
  Project ID: 4589, Rank: 7

Student ID: 8124
  Project ID: 4494, Rank: 0
  Project ID: 4465, Rank: 1
  Project ID: 4466, Rank: 2
  Project ID: 4467, Rank: 3
  Project ID: 4495, Rank: 4
  Project ID: 4547, Rank: 5

Student ID: 8127
  Project ID: 4414, Rank: 0
  Project ID: 4420, Rank: 1
  Project ID: 4573, Rank: 2
  Project ID: 4478, Rank: 3
  Project ID: 4561, Rank: 4
  Project ID: 4554, Rank: 5
  Project ID: 4546, Rank: 6

Student ID: 8130
  Project ID: 4438, Rank: 0
  Project ID: 4365, Rank: 1
  Project ID: 4539, Rank: 2
  Project ID: 4456, Rank: 3
  Project ID: 4377, Rank: 4

Student ID: 8133
  Project ID: 4513, Rank: 0
  Project ID: 4403, Rank: 1
  Project ID: 4477, Rank: 2
  Project ID: 4444, Rank: 3
  Project ID: 4484, Rank: 4
  Project ID: 4469, Rank: 5
  Project ID: 4398, Rank: 6
  Project ID: 4402, Rank: 7
  Project ID: 4479, Rank: 8
  Project ID: 4481, Rank: 9
  Project ID: 4401, Rank: 10
  Project ID: 4379, Rank: 11
  Project ID: 4540, Rank: 12
  Project ID: 4478, Rank: 13
  Project ID: 4474, Rank: 14
  Project ID: 4466, Rank: 15
  Project ID: 4527, Rank: 16
  Project ID: 4571, Rank: 17

Student ID: 8137
  Project ID: 4477, Rank: 0
  Project ID: 4403, Rank: 1
  Project ID: 4402, Rank: 2
  Project ID: 4466, Rank: 3
  Project ID: 4458, Rank: 4
  Project ID: 4546, Rank: 5

Student ID: 8140
  Project ID: 4444, Rank: 0
  Project ID: 4561, Rank: 1
  Project ID: 4562, Rank: 2
  Project ID: 4446, Rank: 3
  Project ID: 4479, Rank: 4
  Project ID: 4411, Rank: 5
  Project ID: 4379, Rank: 6
  Project ID: 4465, Rank: 7
  Project ID: 4402, Rank: 8

Student ID: 8143
  Project ID: 4442, Rank: 0
  Project ID: 4448, Rank: 1
  Project ID: 4449, Rank: 2
  Project ID: 4516, Rank: 3
  Project ID: 4427, Rank: 4

Student ID: 8146
